"","state","year","st","govname1","govparty_a","gov_pres_same_party","term_length","gub_election","gov_pres_same_elect_year","limit_type","lame_duck_last_term","unemployment.x","state_cpi_bfh_est","citi6013","wideo","mood","ranney3_gub_prop","folded_ranney_4yrs","unemployment.y","votes_for_runnerup","votes_for_winner","total_votes","winner_vote_proportion","runnerup_vote_proportion","diff_vote_proportion","total_popular_votes","Republican_Popular_Vote","Percent_Republican_Popular_Vote","Democrat_Popular_Votes","Percent_Democrat_Popular_Vote","Third_Party_Popular_Vote","Percent_Third_Party_Popular_Vote"
"2722","South Carolina",1969,"SC","McNair, Robert E.","1",1,4,0,0,1,1,NA,0.13934501,8.1440401,NA,51.252998,0.58160001,0.64892101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2723","South Carolina",1970,"SC","McNair, Robert E.","1",1,4,1,0,1,1,NA,0.15115599,11.0194,NA,55.238998,0.53049999,0.64617097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2724","South Carolina",1971,"SC","West, John C.","1",1,4,0,0,1,1,NA,0.160878,25.139,NA,55.271,0.53049999,0.64342099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2725","South Carolina",1972,"SC","West, John C.","1",1,4,0,0,1,1,NA,0.170871,14.0483,NA,52.480999,0.53049999,0.654679,NA,NA,NA,NA,NA,NA,NA,"673,960","477,044",70.8,"186,824",27.7,NA,NA
"2726","South Carolina",1973,"SC","West, John C.","1",1,4,0,0,1,1,NA,0.18605,22.4755,NA,45.993,0.53049999,0.66593701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2727","South Carolina",1974,"SC","West, John C.","1",1,4,1,0,1,1,NA,0.20849299,15.7802,NA,45.532001,0.4833,0.70316201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2728","South Carolina",1975,"SC","Edwards, James","0",0,4,0,0,1,1,8.6999998,0.22734,27.9405,NA,46.869999,0.4833,0.74038601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2729","South Carolina",1976,"SC","Edwards, James","0",0,4,0,0,1,1,6.9000001,0.243902,30.345501,-0.28854001,46.066002,0.4833,0.77004999,NA,NA,NA,NA,NA,NA,NA,"802,583","346,149",43.1,"450,807",56.2,NA,NA
"2730","South Carolina",1977,"SC","Edwards, James","0",1,4,0,0,1,1,7.1999998,0.261953,28.8358,-0.43430299,45.167,0.4833,0.79971302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2731","South Carolina",1978,"SC","Edwards, James","0",1,4,1,0,1,1,5.6999998,0.284361,33.551998,-0.15365399,45.018002,0.61900002,0.75947797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2732","South Carolina",1979,"SC","Riley, Richard","1",0,4,0,0,1,1,5,0.31639901,28.662001,-0.33390301,42.092999,0.61900002,0.71924299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2733","South Carolina",1980,"SC","Riley, Richard","1",0,4,0,0,1,1,6.9000001,0.355414,30.368,-0.249125,40.848,0.61900002,0.68474901,NA,NA,NA,NA,NA,NA,NA,"894,071","441,841",49.4,"430,385",48.1,"14,153",1.6
"2734","South Carolina",1981,"SC","Riley, Richard","1",1,4,0,0,1,1,8.3999996,0.39105299,30.0079,-0.094305001,41.333,0.61900002,0.65025502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2735","South Carolina",1982,"SC","Riley, Richard","1",1,4,1,0,1,1,10.8,0.41401201,30.6488,-0.216979,42.994999,0.69800001,0.650051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2736","South Carolina",1983,"SC","Riley, Richard","1",1,4,0,0,2,1,10,0.43002099,38.568901,-0.202655,42.618,0.69800001,0.64984697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2737","South Carolina",1984,"SC","Riley, Richard","1",1,4,0,0,2,1,7.0999999,0.446778,28.7083,-0.088385001,41.167,0.69800001,0.656744,NA,NA,NA,NA,NA,NA,NA,"968,529","615,539",63.6,"344,459",35.6,NA,NA
"2738","South Carolina",1985,"SC","Riley, Richard","1",1,4,0,0,2,1,6.8000002,0.46212101,29.7824,-0.072164997,42.112999,0.69800001,0.66364002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2739","South Carolina",1986,"SC","Riley, Richard","1",1,4,1,0,2,1,6.1999998,0.47272199,37.952702,-0.30343401,42.978001,0.4844,0.72108197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2740","South Carolina",1987,"SC","Campbell, Carroll","0",0,4,0,0,2,0,5.5999999,0.49101299,46.088299,-0.235834,43.948002,0.4844,0.77852398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2741","South Carolina",1988,"SC","Campbell, Carroll","0",0,4,0,0,2,0,4.5,0.511289,48.263401,-0.215316,42.632,0.4844,0.82952303,NA,NA,NA,NA,NA,NA,NA,"986,009","606,443",61.5,"370,554",37.6,NA,NA
"2742","South Carolina",1989,"SC","Campbell, Carroll","0",0,4,0,0,2,0,4.6999998,0.53489703,35.778999,-0.32984599,43.953999,0.4844,0.88052201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2743","South Carolina",1990,"SC","Campbell, Carroll","0",0,4,1,0,2,0,4.6999998,0.56142598,39.156601,-0.2396,45.297001,0.28619999,0.89983302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2744","South Carolina",1991,"SC","Campbell, Carroll","0",0,4,0,0,2,1,6.1999998,0.57871401,45.7659,-0.28095999,42.717999,0.28619999,0.91914397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2745","South Carolina",1992,"SC","Campbell, Carroll","0",0,4,0,0,2,1,6.1999998,0.59553599,48.2099,-0.32527301,41.210999,0.28619999,0.94508302,NA,NA,NA,NA,NA,NA,NA,"1,202,527","577,507",48,"479,514",39.9,"138,872",11.5
"2746","South Carolina",1993,"SC","Campbell, Carroll","0",1,4,0,0,2,1,7.5,0.61193597,44.7757,-0.24343801,41.050999,0.28619999,0.971021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2747","South Carolina",1994,"SC","Campbell, Carroll","0",1,4,1,0,2,1,6.3000002,0.62860799,41.654202,-0.34362701,37.150002,0.48710001,0.97455603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2748","South Carolina",1995,"SC","Beasley, David","0",1,4,0,0,2,0,NA,0.64670998,36.293499,-0.34323201,34.831001,0.48710001,0.978091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2749","South Carolina",1996,"SC","Beasley, David","0",1,4,0,0,2,0,6,0.66735202,37.8013,-0.227166,32.161999,0.48710001,0.98113197,NA,NA,NA,NA,NA,NA,NA,"1,151,689","573,458",49.8,"506,283",44,"64,386",5.6
"2750","South Carolina",1997,"SC","Beasley, David","0",1,4,0,0,2,0,4.5,0.68483698,41.3675,-0.286412,32.132999,0.48710001,0.984173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2751","South Carolina",1998,"SC","Beasley, David","0",1,4,1,0,2,0,3.8,0.69687998,41.065701,-0.139258,30.879999,0.54079998,0.98953402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2752","South Carolina",1999,"SC","Hodges, Jim","1",0,4,0,0,2,0,4.5,0.71288002,53.5033,-0.224819,31.499001,0.54079998,0.99489498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2753","South Carolina",2000,"SC","Hodges, Jim","1",0,4,0,0,2,0,3.9000001,0.74108201,44.792099,-0.19111601,35.936001,0.54079998,0.996687,NA,NA,NA,NA,NA,NA,NA,"1,382,717","785,937",56.8,"565,561",40.9,"20,200",1.5
"2754","South Carolina",2001,"SC","Hodges, Jim","1",1,4,0,0,2,0,5.4000001,0.76002502,42.975899,-0.24931601,39.183998,0.54079998,0.998478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2755","South Carolina",2002,"SC","Hodges, Jim","1",1,4,1,0,2,0,6,0.77402401,49.622601,-0.16374101,38.869999,0.47099999,0.95795399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2756","South Carolina",2003,"SC","Sanford, Mark","0",0,4,0,0,2,0,6.8000002,0.79318303,46.208302,-0.27348599,39.299999,0.47099999,0.91438699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2757","South Carolina",2004,"SC","Sanford, Mark","0",0,4,0,0,2,0,6.9000001,0.81972802,40.7733,-0.267557,39.707001,0.47099999,0.87404102,NA,NA,NA,NA,NA,NA,NA,"1,617,730","937,974",58,"661,699",40.9,NA,NA
"2758","South Carolina",2005,"SC","Sanford, Mark","0",0,4,0,0,2,0,NA,0.85247302,46.1852,-0.238764,35.738998,0.47099999,0.83369499,6.71666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2759","South Carolina",2006,"SC","Sanford, Mark","0",0,4,1,0,2,0,NA,0.886105,44.2202,-0.38263199,37.166,0.4483,0.82955903,6.45833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2760","South Carolina",2007,"SC","Sanford, Mark","0",0,4,0,0,2,1,NA,0.91794097,47.079201,-0.281297,39.082001,0.4483,0.825423,5.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2761","South Carolina",2008,"SC","Sanford, Mark","0",0,4,0,0,2,1,NA,0.955401,47.901501,-0.346452,38.230999,0.4483,0.824157,6.85,NA,NA,NA,NA,NA,NA,"1,920,969","1,034,896",53.9,"862,449",44.9,NA,NA
"2762","South Carolina",2009,"SC","Sanford, Mark","0",0,4,0,0,2,1,NA,0.95155001,48.3335,-0.32732299,40.883999,0.4483,0.82289201,11.2333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2763","South Carolina",2010,"SC","Sanford, Mark","0",0,4,1,0,2,1,NA,0.95929599,44.550098,-0.26655099,37.069,0.47729999,0.82203001,11.1333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2764","South Carolina",2011,"SC","Haley, Nikki R.","0",0,4,0,0,NA,NA,NA,NA,41.523102,-0.31193599,NA,NA,NA,10.5416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2765","South Carolina",2012,"SC","Haley, Nikki R.","0",0,4,0,0,NA,NA,NA,NA,35.903198,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA,NA,"1,964,118","1,071,645",54.6,"865,941",44.1,NA,NA
"2766","South Carolina",2013,"SC","Haley, Nikki R.","0",0,4,0,0,NA,NA,NA,NA,41.780701,NA,NA,NA,NA,7.61666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2767","South Carolina",2014,"SC","Haley, Nikki R.","0",0,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2768","South Carolina",2015,"SC","Haley, Nikki R.","0",0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2769","South Carolina",2016,"SC","Haley, Nikki R.","0",0,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.975,NA,NA,NA,NA,NA,NA,"2,103,027","1,155,389",54.9,"855,373",40.7,"49,204",2.3
"2770","South Carolina",2017,"SC","McMaster, Henry","0",0,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2771","South Dakota",1950,"SD","","0",1,2,1,0,0,0,NA,NA,NA,NA,NA,0.39109999,0.66207099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2772","South Dakota",1951,"SD","","0",1,2,0,0,0,0,NA,NA,NA,NA,NA,0.39109999,0.68087101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2773","South Dakota",1952,"SD","","0",1,2,1,0,0,0,NA,NA,NA,NA,NA,0.2985,0.65341598,NA,NA,NA,NA,NA,NA,NA,"294,283","203,857",69.3,"90,426",30.7,NA,NA
"2774","South Dakota",1953,"SD","","0",0,2,0,0,0,0,NA,NA,NA,NA,NA,0.2985,0.62596202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2775","South Dakota",1954,"SD","","0",0,2,1,0,0,0,NA,NA,NA,NA,NA,0.43329999,0.63609898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2776","South Dakota",1955,"SD","","0",0,2,0,0,0,0,NA,NA,NA,NA,NA,0.43329999,0.64623702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2777","South Dakota",1956,"SD","Foss, Joe","0",0,2,1,0,0,0,NA,NA,NA,NA,44.851002,0.45609999,0.707277,NA,NA,NA,NA,NA,NA,NA,"293,857","171,569",58.4,"122,288",41.6,NA,NA
"2778","South Dakota",1957,"SD","Foss, Joe","0",0,2,0,0,0,0,NA,NA,NA,NA,44.651001,0.45609999,0.768318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2779","South Dakota",1958,"SD","Foss, Joe","0",0,2,1,0,0,0,NA,NA,NA,NA,52.944,0.514,0.84127802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2780","South Dakota",1959,"SD","Herseth, Ralph E.","1",1,2,0,0,0,0,NA,NA,NA,NA,49.405998,0.514,0.91423899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2781","South Dakota",1960,"SD","Herseth, Ralph E.","1",1,2,1,0,0,0,NA,0.122307,55.705399,NA,50.691002,0.49270001,0.90188301,NA,NA,NA,NA,NA,NA,NA,"306,487","178,417",58.2,"128,070",41.8,NA,NA
"2782","South Dakota",1961,"SD","Gubbrud, Archie M.","0",1,2,0,0,0,0,NA,0.122123,43.0368,NA,57.167999,0.49270001,0.88952798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2783","South Dakota",1962,"SD","Gubbrud, Archie M.","0",1,2,1,0,0,0,NA,0.127525,42.6036,NA,54.712002,0.43900001,0.82144803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2784","South Dakota",1963,"SD","Gubbrud, Archie M.","0",1,2,0,0,0,0,NA,0.125229,49.636299,NA,53.674999,0.43900001,0.75336701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2785","South Dakota",1964,"SD","Gubbrud, Archie M.","0",1,2,1,0,0,0,NA,0.12649199,49.952301,NA,54.366001,0.4833,0.76897699,NA,NA,NA,NA,NA,NA,NA,"293,118","130,108",44.4,"163,010",55.6,NA,NA
"2786","South Dakota",1965,"SD","Boe, Nils A.","0",1,2,0,0,0,0,NA,0.137073,40.216999,NA,56.213001,0.4833,0.78458703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2787","South Dakota",1966,"SD","Boe, Nils A.","0",1,2,1,0,0,0,NA,0.145436,38.101501,NA,56.035999,0.42289999,0.77405697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2788","South Dakota",1967,"SD","Boe, Nils A.","0",1,2,0,0,0,0,NA,0.153373,48.6096,NA,47.080002,0.42289999,0.76352698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2789","South Dakota",1968,"SD","Boe, Nils A.","0",1,2,1,0,0,0,NA,0.16324,32.281799,NA,47.751999,0.42410001,0.73303401,NA,NA,NA,NA,NA,NA,NA,"281,264","149,841",53.3,"118,023",42,"13,400",4.8
"2790","South Dakota",1969,"SD","Farrar, Frank L.","0",0,2,0,0,0,0,NA,0.173269,50.679001,NA,46.84,0.42410001,0.70254201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2791","South Dakota",1970,"SD","Farrar, Frank L.","0",0,2,1,0,0,0,NA,0.185661,49.5145,NA,48.352001,0.5485,0.76473701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2792","South Dakota",1971,"SD","Kneip, Richard F.","1",1,2,0,0,0,0,NA,0.197436,50.989201,NA,50.685001,0.5485,0.82693201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2793","South Dakota",1972,"SD","Kneip, Richard F.","1",1,2,1,0,0,0,NA,0.21041501,44.292999,NA,50.820999,0.60030001,0.93621802,NA,NA,NA,NA,NA,NA,NA,"307,415","166,476",54.2,"139,945",45.5,NA,NA
"2794","South Dakota",1973,"SD","Kneip, Richard F.","1",1,2,0,0,2,0,NA,0.23239399,45.208099,NA,47.750999,0.60030001,0.95449501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2795","South Dakota",1974,"SD","Kneip, Richard F.","1",1,2,1,0,2,0,NA,0.252334,40.6768,NA,45.992001,0.53619999,0.93568099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2796","South Dakota",1975,"SD","Kneip, Richard F.","1",1,4,0,0,2,0,3.7,0.275058,56.646702,NA,46.112,0.53619999,0.916866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2797","South Dakota",1976,"SD","Kneip, Richard F.","1",1,4,0,0,2,0,3.4000001,0.28753701,47.4048,-0.040408,43.804001,0.53619999,0.97622901,NA,NA,NA,NA,NA,NA,NA,"300,678","151,505",50.4,"147,068",48.9,NA,NA
"2798","South Dakota",1977,"SD","Kneip, Richard F.","1",0,4,0,0,2,0,3.3,0.31034499,45.888199,-0.315539,41.971001,0.53619999,0.96440703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2799","South Dakota",1978,"SD","Kneip, Richard F. followed by Harvey L. Wollman","1",0,4,1,0,2,0,3.0999999,0.33726701,47.256001,-0.26392499,42.264999,0.4337,0.90264398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2800","South Dakota",1979,"SD","Janklow, William J.","0",1,4,0,0,2,0,3.5,0.373602,53.957401,-0.421049,38.278999,0.4337,0.84087998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2801","South Dakota",1980,"SD","Janklow, William J.","0",1,4,0,0,2,0,4.6999998,0.41163799,39.8545,-0.209306,37.044998,0.4337,0.80054599,NA,NA,NA,NA,NA,NA,NA,"327,703","198,343",60.5,"103,855",31.7,"21,431",6.5
"2802","South Dakota",1981,"SD","Janklow, William J.","0",0,4,0,0,2,0,5.0999999,0.45126301,40.494598,-0.1217,37.097,0.4337,0.76021099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2803","South Dakota",1982,"SD","Janklow, William J.","0",0,4,1,0,2,0,5.5,0.47418499,46.255299,-0.58420199,39.346001,0.2913,0.74238199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2804","South Dakota",1983,"SD","Janklow, William J.","0",0,4,0,0,2,1,5.4000001,0.48693901,49.827702,-0.524795,39.945,0.2913,0.724554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2805","South Dakota",1984,"SD","Janklow, William J.","0",0,4,0,0,2,1,4.3000002,0.50521898,43.865299,-0.21103001,40.578999,0.2913,0.70851099,NA,NA,NA,NA,NA,NA,NA,"317,867","200,267",63,"116,113",36.5,NA,NA
"2806","South Dakota",1985,"SD","Janklow, William J.","0",0,4,0,0,2,1,5.0999999,0.51968199,36.086601,-0.47109699,41.123001,0.2913,0.69246799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2807","South Dakota",1986,"SD","Janklow, William J.","0",0,4,1,0,2,1,4.6999998,0.52881402,44.433899,-0.25499499,43.016998,0.48190001,0.71330899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2808","South Dakota",1987,"SD","Mickelson, George S.","0",0,4,0,0,2,0,4.1999998,0.54639101,60.744301,0.042642001,43.622002,0.48190001,0.73414999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2809","South Dakota",1988,"SD","Mickelson, George S.","0",0,4,0,0,2,0,3.9000001,0.565687,52.2938,-0.264716,43.702,0.48190001,0.76481301,NA,NA,NA,NA,NA,NA,NA,"312,991","165,415",52.8,"145,560",46.5,NA,NA
"2810","South Dakota",1989,"SD","Mickelson, George S.","0",0,4,0,0,2,0,4.1999998,0.59091997,63.952599,-0.41933101,44.862999,0.48190001,0.79547501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2811","South Dakota",1990,"SD","Mickelson, George S.","0",0,4,1,0,2,0,3.7,0.619605,46.353298,-0.113592,46.083,0.41049999,0.80351299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2812","South Dakota",1991,"SD","Mickelson, George S.","0",0,4,0,0,2,1,3.4000001,0.64256901,49.238899,-0.32234201,43.245998,0.41049999,0.81155002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2813","South Dakota",1992,"SD","Mickelson, George S.","0",0,4,0,0,2,1,3.0999999,0.66176999,53.374802,-0.218784,42.804001,0.41049999,0.85172999,NA,NA,NA,NA,NA,NA,NA,"336,254","136,718",40.7,"124,888",37.1,"73,295",21.8
"2814","South Dakota",1993,"SD","Mickelson, George S. followed by Walter D. Miller","0",1,4,0,0,2,1,3.5,0.67944402,51.223,-0.47211999,41.450001,0.41049999,0.89191097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2815","South Dakota",1994,"SD","Miller, Walter D.","0",1,4,1,0,2,0,3.3,0.69834,42.358002,-0.209646,37.050999,0.4226,0.890194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2816","South Dakota",1995,"SD","Janklow, William J.","0",1,4,0,0,2,0,NA,0.71668601,50.377602,-0.287729,34.358002,0.4226,0.88847703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2817","South Dakota",1996,"SD","Janklow, William J.","0",1,4,0,0,2,0,3.2,0.74151599,42.851398,-0.327384,32.205002,0.4226,0.838341,NA,NA,NA,NA,NA,NA,NA,"323,826","150,543",46.5,"139,333",43,"31,250",9.7
"2818","South Dakota",1997,"SD","Janklow, William J.","0",1,4,0,0,2,0,3.0999999,0.75938702,42.1339,-0.181685,30.707001,0.4226,0.78820401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2819","South Dakota",1998,"SD","Janklow, William J.","0",1,4,1,0,2,0,2.9000001,0.77315402,44.051601,-0.244314,29.146,0.3391,0.77385098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2820","South Dakota",1999,"SD","Janklow, William J.","0",1,4,0,0,2,1,2.9000001,0.790838,47.0518,-0.345855,29.091999,0.3391,0.759498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2821","South Dakota",2000,"SD","Janklow, William J.","0",1,4,0,0,2,1,2.3,0.818748,39.043999,-0.313155,32.362,0.3391,0.74981499,NA,NA,NA,NA,NA,NA,NA,"316,269","190,700",60.3,"118,804",37.6,"--",0
"2822","South Dakota",2001,"SD","Janklow, William J.","0",0,4,0,0,2,1,3.3,0.841784,53.983799,-0.20867001,36.008999,0.3391,0.74013197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2823","South Dakota",2002,"SD","Janklow, William J.","0",0,4,1,0,2,1,3.0999999,0.85547501,46.334099,-0.27399501,35.755001,0.42480001,0.74013102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2824","South Dakota",2003,"SD","Rounds, Mike","0",0,4,0,0,2,0,3.5999999,0.87818199,49.833698,-0.17275099,37.356998,0.42480001,0.74013001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2825","South Dakota",2004,"SD","Rounds, Mike","0",0,4,0,0,2,0,3.7,0.90269399,49.196301,-0.185158,35.923,0.42480001,0.74280798,NA,NA,NA,NA,NA,NA,NA,"388,215","232,584",59.9,"149,244",38.4,NA,NA
"2826","South Dakota",2005,"SD","Rounds, Mike","0",0,4,0,0,2,0,NA,0.932459,54.881901,-0.29899999,33.466999,0.42480001,0.74548602,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2827","South Dakota",2006,"SD","Rounds, Mike","0",0,4,1,0,2,0,NA,0.957214,49.6082,-0.23648401,36.042999,0.36930001,0.75183803,3.11666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2828","South Dakota",2007,"SD","Rounds, Mike","0",0,4,0,0,2,1,NA,0.982153,53.651402,-0.15453599,39.186001,0.36930001,0.75819099,2.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2829","South Dakota",2008,"SD","Rounds, Mike","0",0,4,0,0,2,1,NA,1.01809,55.885502,0.126856,38.588001,0.36930001,0.76633,3.1,NA,NA,NA,NA,NA,NA,"381,975","203,054",53.2,"170,924",44.7,NA,NA
"2830","South Dakota",2009,"SD","Rounds, Mike","0",0,4,0,0,2,1,NA,1.00653,47.1213,-0.390861,37.412998,0.36930001,0.774468,4.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2831","South Dakota",2010,"SD","Rounds, Mike","0",0,4,1,0,2,1,NA,1.03502,38.754299,-0.38488901,36.700001,0.3849,0.75872499,4.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2832","South Dakota",2011,"SD","Daugaard, Dennis","0",0,4,0,0,NA,NA,NA,NA,46.227699,-0.050988998,NA,NA,NA,4.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2833","South Dakota",2012,"SD","Daugaard, Dennis","0",0,4,0,0,NA,NA,NA,NA,46.615101,NA,NA,NA,NA,4.26666666666667,NA,NA,NA,NA,NA,NA,"363,815","210,610",57.9,"145,039",39.9,NA,NA
"2834","South Dakota",2013,"SD","Daugaard, Dennis","0",0,4,0,0,NA,NA,NA,NA,44.177601,NA,NA,NA,NA,3.78333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2835","South Dakota",2014,"SD","Daugaard, Dennis","0",0,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
